datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,BAIAO,Amazonia,2,0.1,0,-2.673,-49.435,4.5
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,11,0,0.8,-5.742,-51.289,11.8
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,CONCEICAO DO ARAGUAIA,Amazonia,48,0,1,-8.295,-49.774,15.5
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,6,0,0.7,-5.807,-50.136,47
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,TAILANDIA,Amazonia,2,0.2,0.9,-2.875,-48.987,14.1
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,MARABA,Amazonia,5,0,0.8,-5.808,-50.146,25.8
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,26,0,1,-8.589,-50.046,44.7
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,10,0,0.8,-5.952,-52.359,10.5
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,28,0,1,-8.59,-50.056,30.4
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,31,0,1,-8.598,-50.044,8.5
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,54,0,1,-8.739,-50.219,13.6
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,PARAUAPEBAS,Amazonia,6,0,-999,-6.059,-49.898,11.1
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,54,0,1,-8.804,-49.744,12.8
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,3,0.1,0.7,-3.13,-47.5,18.9
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,14,0,0.5,-6.127,-55.565,38.2
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,PARAUAPEBAS,Amazonia,21,0,0.7,-6.274,-50.852,9.5
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,7,0.4,1,-3.407,-49.035,12.3
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,2,0,0.2,-3.801,-48.187,18.1
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,ULIANOPOLIS,Amazonia,3,0.1,0.4,-3.861,-47.777,34.6
2021/07/14 16:50:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,47,0,0.7,-6.952,-52.617,28.5
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,20,0,0.6,-6.855,-56.793,5.8
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,18,0,0.6,-6.857,-56.803,6.5
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,27,0,1,-8.006,-55.344,40.9
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,28,0,0.9,-8.008,-55.356,36.7
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,58,0,0.8,-8.316,-54.974,26.7
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,0.8,-6.823,-55.153,18.4
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,1,-6.831,-55.138,27.8
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,1,-6.833,-55.151,67.1
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,6,0,0.9,-7.068,-55.418,19.3
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,0.7,-6.356,-55.174,11.2
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,15,0,0.5,-6.127,-55.561,13.3
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,15,0,0.7,-6.129,-55.574,16.6
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,6,0,0.7,-6.358,-55.187,39.4
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,PLACAS,Amazonia,3,0.2,0.7,-3.782,-54.646,18.7
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,21,0,0.7,-6.854,-51.736,19.5
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,21,0,0.8,-6.859,-51.727,36.6
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,13,0.1,0.9,-7.002,-52.083,201.1
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,45,0,0.7,-6.951,-52.604,30.2
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,15,0.1,1,-6.999,-52.061,466.1
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,15,0.1,1,-7.004,-52.055,54.8
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,12,0.1,1,-7.008,-52.077,55.3
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,7,0,1,-6.487,-51.543,80.1
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,9,0,1,-6.49,-51.535,60.5
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,6,0,1,-6.494,-51.56,74.6
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,6,0,0.9,-6.491,-51.568,28.5
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,7,0,1,-6.501,-51.541,50.4
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,19,0,1,-8.951,-50.456,52.3
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,18,0,1,-8.963,-50.449,44.8
2021/07/15 17:35:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,11,0,0.8,-6.926,-57.888,9.4
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,5,0,0.9,-3.634,-48.842,30.5
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,5,0.1,0.6,-3.521,-48.319,12.1
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,ULIANOPOLIS,Amazonia,14,0,0.5,-3.544,-47.421,9.1
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,5,0,0.3,-3.626,-48.854,17
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,ULIANOPOLIS,Amazonia,14,0,0.6,-3.876,-47.235,9
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,DOM ELISEU,Amazonia,5,0.1,0.4,-4.255,-48.031,31.1
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,DOM ELISEU,Amazonia,5,0.1,0.5,-4.256,-48.041,17.4
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,BOM JESUS DO TOCANTINS,Amazonia,7,0.1,1,-5.031,-48.615,26.5
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,ITUPIRANGA,Amazonia,2,0,0.7,-5.289,-50.262,20.9
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,ITUPIRANGA,Amazonia,3,0,1,-5.291,-50.276,63.3
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,ELDORADO DO CARAJAS,Amazonia,14,0,1,-6.054,-49.074,8.5
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,TUCURUI,Amazonia,4,0,0.7,-3.856,-49.993,18.1
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,4,0,0.3,-3.799,-48.188,9
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,5,0,0.5,-3.636,-48.853,23.1
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,44,0,0.7,-6.951,-52.597,37.9
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,42,0,0.7,-6.957,-52.59,30.3
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,47,0,0.7,-6.96,-52.612,31.3
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,OEIRAS DO PARA,Amazonia,2,2.4,0,-2.246,-49.789,17.8
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,2,7.1,0,-2.397,-49.192,15.9
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,CAMETA,Amazonia,0,4.5,0,-2.408,-49.408,13.8
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,MOCAJUBA,Amazonia,1,4.6,0,-2.437,-49.255,33.7
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,MOCAJUBA,Amazonia,2,4.1,0,-2.445,-49.242,11.4
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,MOCAJUBA,Amazonia,2,4,0,-2.447,-49.246,12.3
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,0,1.1,0,-2.456,-50.983,17.7
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,PORTEL,Amazonia,2,1,0,-2.46,-50.434,14.3
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,MOCAJUBA,Amazonia,1,2.6,0,-2.49,-49.263,8.1
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,MOCAJUBA,Amazonia,1,2.3,0,-2.501,-49.273,11.4
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,56,0,1,-8.903,-49.91,29.3
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,MOCAJUBA,Amazonia,1,2.2,0,-2.503,-49.284,25
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,3,1.7,0.1,-2.519,-49.04,11.4
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,TOME-ACU,Amazonia,3,0.2,0.1,-2.577,-48.137,6.8
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,TAILANDIA,Amazonia,3,0,0.2,-2.756,-48.683,10.8
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,TAILANDIA,Amazonia,4,0.4,1,-2.912,-48.795,20
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,5,0.1,1,-2.965,-47.695,9.3
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,9,1.1,0.9,-3.186,-48.991,41.1
2021/07/16 16:40:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,9,0.3,0.5,-3.375,-48.952,16.2
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,CAMETA,Amazonia,2,0.5,0.1,-2.507,-49.384,21.1
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,9,1.4,0.3,-3.396,-49.03,27.9
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,9,1.3,0.5,-3.399,-49.022,56.2
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,7,0,0.9,-3.536,-48.643,128.4
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,6,0,0.7,-3.54,-48.663,84.3
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,AVEIRO,Amazonia,0,0.6,0.1,-3.712,-56.763,6.2
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,6,0,0.5,-3.54,-48.671,35.8
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,13,0,0.7,-6.118,-57.782,11.4
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,15,0,0.7,-6.12,-57.791,14.8
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0.1,0.7,-6.345,-55.182,47
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,8,0.1,0.7,-6.347,-55.192,29.3
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,7,0.2,0.7,-6.355,-55.184,67.3
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,30,0,0.9,-7.32,-51.789,15.9
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,28,0,0.9,-7.322,-51.782,30.8
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,8,0,0.8,-7.629,-56.762,28.7
2021/07/17 17:20:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,26,0,0.8,-8.833,-55.017,5.3
2021/07/17 17:25:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,2,0.2,0.3,-1.555,-54.472,19
2021/07/17 17:25:00,AQUA_M-T,Brasil,PARA,ALENQUER,Amazonia,3,0,0.7,-1.82,-54.683,8.3
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,CAMETA,Amazonia,2,0.4,0.1,-2.455,-49.329,19.3
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,CAMETA,Amazonia,2,0.4,0.1,-2.453,-49.31,14.6
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,CAMETA,Amazonia,2,0.4,0.1,-2.456,-49.322,27.1
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,MOCAJUBA,Amazonia,4,0.2,0.1,-2.527,-49.37,56.1
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,MOCAJUBA,Amazonia,4,0.1,0.1,-2.56,-49.321,15.7
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,6,1.6,0.4,-3.146,-47.754,23.6
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,4,2.1,0.2,-3.217,-48.107,11.2
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,4,2.2,0.2,-3.219,-48.098,14.3
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,8,3.5,0.2,-3.241,-47.854,16.4
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,0,0.3,0.1,-3.367,-49.219,18.2
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,BREU BRANCO,Amazonia,9,0.2,0.8,-3.433,-48.931,20.5
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,4,0.7,0.2,-3.527,-51.529,71.7
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,4,0.7,0.2,-3.531,-51.536,52
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,DOM ELISEU,Amazonia,6,0,0.3,-3.801,-48.184,20.4
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,ULIANOPOLIS,Amazonia,7,0,0.5,-3.854,-47.819,16.2
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,NOVO REPARTIMENTO,Amazonia,6,0.1,0.7,-4.721,-50.823,32.7
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,57,0,1,-8.885,-49.762,80.8
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,57,0,1,-8.888,-49.789,42.7
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,57,0,1,-8.89,-49.781,91.8
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,ACARA,Amazonia,4,7.5,0,-2.36,-48.615,11.5
2021/07/18 16:25:00,AQUA_M-T,Brasil,PARA,TOME-ACU,Amazonia,4,3.9,0,-2.446,-48.453,18.8
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,61,0,1,-8.591,-50.365,13.6
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,PRAINHA,Amazonia,0,0,0.3,-1.25,-53.737,3.4
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,0,0.2,0,-1.251,-55.741,5.2
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,0,0.2,0,-1.253,-55.751,5.6
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,0,0.2,0,-1.26,-55.74,23.9
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,0,0.2,0,-1.262,-55.75,14.2
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,2,1.1,0,-1.562,-55.538,8.9
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,2,1,0.1,-1.679,-55.515,7.4
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,3,0.6,0.2,-1.727,-55.34,6.7
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,3,0.2,0.1,-1.804,-55.295,6.8
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,MONTE ALEGRE,Amazonia,7,0.2,0.1,-1.753,-53.845,6.4
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,OBIDOS,Amazonia,3,0.1,0.1,-1.792,-55.278,173.3
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,JURUTI,Amazonia,0,3.9,0,-2.171,-55.942,26.8
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,JURUTI,Amazonia,0,3.6,0,-2.18,-55.941,6.1
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,SANTAREM,Amazonia,1,1.2,0,-2.324,-55.266,6.5
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,SANTAREM,Amazonia,1,1.2,0,-2.326,-55.275,8.2
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,MOJU,Amazonia,3,0.2,1,-3.407,-49.03,32.6
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,BREU BRANCO,Amazonia,4,0.2,0.3,-3.427,-49.012,94.3
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,IPIXUNA DO PARA,Amazonia,9,0.2,0.3,-3.522,-48.945,26
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ANAPU,Amazonia,5,0.3,0.2,-3.528,-51.528,27.6
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,BREU BRANCO,Amazonia,3,0.2,0.9,-3.418,-49.028,28.3
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,TUCURUI,Amazonia,2,0.5,0.4,-3.668,-49.701,17.5
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,URUARA,Amazonia,8,0,0.5,-3.976,-53.952,4.6
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,DOM ELISEU,Amazonia,8,0.3,0.4,-4.099,-48.13,18.2
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,RUROPOLIS,Amazonia,3,0.3,0.3,-4.158,-55.037,13.9
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,14,0,0.7,-6.106,-57.779,169.5
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,16,0,0.7,-6.108,-57.793,100.3
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,14,0,0.7,-6.117,-57.777,28.1
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,17,0,0.7,-6.119,-57.792,29.8
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,16,0,0.9,-6.173,-52.458,13.2
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,20,0,0.8,-6.184,-52.666,16.3
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,20,0,0.8,-6.183,-52.657,41.9
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,10,0,0.8,-6.338,-55.17,31.4
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,10,0,0.8,-6.339,-55.18,297.4
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,10,0,0.8,-6.341,-55.19,30.3
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,10,0,0.8,-6.347,-55.169,47.8
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,10,0,0.8,-6.349,-55.179,106.9
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,9,0,0.8,-6.35,-55.189,33.5
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,9,0,0.8,-6.357,-55.168,46.9
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,10,0,0.9,-6.578,-55.189,12.2
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,9,0,0.8,-6.358,-55.177,54.8
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,JACAREACANGA,Amazonia,10,0,0.5,-6.509,-57.451,15.1
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,16,0,0.7,-6.804,-56.314,8.8
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,15,0,0.7,-6.805,-56.326,64.2
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,11,0,0.8,-6.884,-52.8,130.2
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,SAO FELIX DO XINGU,Amazonia,11,0,0.8,-6.886,-52.809,37.4
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,RIO MARIA,Amazonia,26,0,1,-7.182,-49.962,41.7
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,OURILANDIA DO NORTE,Amazonia,24,0,1,-7.218,-50.741,6.1
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,RIO MARIA,Amazonia,25,0,1,-7.327,-50.238,9.5
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,RIO MARIA,Amazonia,21,0,1,-7.674,-49.831,23.3
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,CUMARU DO NORTE,Amazonia,25,0,1,-7.774,-51.066,32.3
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,45,0,1,-8.406,-50.224,16
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,SANTA MARIA DAS BARREIRAS,Amazonia,47,0,1,-8.41,-50.227,16.9
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,28,0,0.9,-8.733,-54.978,32.7
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,27,0,1,-8.735,-54.988,49
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,60,0,0.8,-8.677,-54.633,30.7
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,60,0,0.8,-8.67,-54.631,86
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,SANTANA DO ARAGUAIA,Amazonia,65,0,1,-9.261,-50.254,23.5
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ORIXIMINA,Amazonia,0,0.3,0,1.609,-56.071,16.9
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,61,0,0.9,-8.661,-54.632,10
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ORIXIMINA,Amazonia,0,0.3,0,1.61,-56.061,17.9
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ORIXIMINA,Amazonia,0,0.3,0,1.618,-56.072,18.5
2021/07/19 17:10:00,AQUA_M-T,Brasil,PARA,ORIXIMINA,Amazonia,0,0.3,0,1.619,-56.063,17.3
2021/07/20 16:15:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,9,0,0.9,-3.292,-46.857,35.8
2021/07/20 16:15:00,AQUA_M-T,Brasil,PARA,CAMETA,Amazonia,4,0,0.1,-2.457,-49.34,31.5
2021/07/20 16:15:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,9,0,1,-3.299,-46.852,39.3
2021/07/20 16:15:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,2,0,1,-3.527,-47.652,25
2021/07/20 16:15:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,2,0,1,-3.539,-47.657,30.2
2021/07/20 16:15:00,AQUA_M-T,Brasil,PARA,PARAGOMINAS,Amazonia,2,0,1,-3.541,-47.65,32.3
2021/07/20 17:50:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,22,0,1,-7.251,-56.256,31.7
2021/07/20 17:50:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,19,0,0.9,-7.254,-56.281,22
2021/07/20 17:50:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,20,0,0.8,-7.265,-56.254,25.5
2021/07/20 17:50:00,AQUA_M-T,Brasil,PARA,ITAITUBA,Amazonia,18,0,0.8,-7.268,-56.278,23.9
2021/07/20 17:50:00,AQUA_M-T,Brasil,PARA,NOVO PROGRESSO,Amazonia,27,0,0.8,-8.017,-55.436,30.9
2021/07/20 17:50:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,30,0,0.8,-8.733,-54.971,44.4
2021/07/20 17:50:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,26,0,0.9,-8.738,-55.001,109.1
2021/07/20 17:50:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,24,0,0.8,-8.74,-55.008,71.3
2021/07/20 17:50:00,AQUA_M-T,Brasil,PARA,ALTAMIRA,Amazonia,30,0,0.9,-8.748,-54.969,54.6
